id,name,port_code,shipment_type_name,country_country_code
,Singapore,SIN,Ocean,SG
,Singapore,SI4,Ocean,SG
,Singapore,SI2,Ocean,SG
,Koper,KOP,Ocean,SI
,Freetown,FNA,Ocean,SL
,Dakar,DKR,Ocean,SN
,Kismayu,KMU,Ocean,SO
,Mogadishu,MGQ,Ocean,SO
,Paramaribo,PBM,Ocean,SR
,Sao Tome Island,TMS,Ocean,ST
,Acajutla,AQJ,Ocean,SV
,Lome,LFW,Ocean,TG
,Bangkok,BKK,Ocean,TH
,Leamcharbang,LEM,Ocean,TH
,Leam Char Bang,LCH,Ocean,TH
,Sattahip,SAT,Ocean,TH
,Tunis,TUN,Ocean,TN
,Nukualofa,TBU,Ocean,TO
,Ayt,AYT,Ocean,TR
,Derince,DRC,Ocean,TR
,Gemlik,GEM,Ocean,TR
,Iskenderun,ISK,Ocean,TR
,Istanbul,IST,Ocean,TR
,Izmir,IZM,Ocean,TR
,Kumport,KPX,Ocean,TR
,Mersin,MER,Ocean,TR
,Port Of Spain,POS,Ocean,TT
,Hualien,HUN,Ocean,TW
,Kaohsiung,KAO,Ocean,TW
,Kaohsiung,KHH,Ocean,TW
,Kaohsiung,KHG,Ocean,TW
,Kaohsiung(Oocl),KHS,Ocean,TW
,Kaohsiung1,KH1,Ocean,TW
,Kaohsiung1,KA1,Ocean,TW
,Keelung,KEL,Ocean,TW
,Keelung1,KEG,Ocean,TW
,Khh No.2,KA2,Ocean,TW
,Other-Port,ZZZ,Ocean,TW
,Suao,SUO,Ocean,TW
,Tachung,TCG,Ocean,TW
,Taichung,TXJ,Ocean,TW
,Taichung,TAI,Ocean,TW
,Taipai,TPE,Ocean,TW
,Taitung,TTT,Ocean,TW
,Dar Es Salaam,DAR,Ocean,TZ
,Tanga,TGT,Ocean,TZ
,Zanzibar,ZNZ,Ocean,TZ
,Illychevsk,ILK,Ocean,UA
,Odessa,ODS,Ocean,UA
,Anchorage,ANC,Ocean,US
,Baltimore,BAL,Ocean,US
,Bbls,BBL,Ocean,US
,Beaumont,BPT,Ocean,US
,Boston,BOS,Ocean,US
,Camden,CDE,Ocean,US
,Carb,CAR,Ocean,US
,Charleston,CHS,Ocean,US
,Chicago,CHI,Ocean,US
,Cl1,CL1,Ocean,US
,Cl2,CL2,Ocean,US
,Cl3,CL3,Ocean,US
,Cl4,CL4,Ocean,US
,Cl7,CL7,Ocean,US
,Cl9,CL9,Ocean,US
,Csh,CSH,Ocean,US
,Dallas,DFW,Ocean,US
,Detroit,DET,Ocean,US
