name,port_code,shipment_type_name,country_country_code
Butmir,SJJ,Air,BA
Tuzla International,TZL,Air,BA
Grantley Adams Intl,BGI,Air,BB
Barisal,BZL,Air,BD
Patenga,CGP,Air,BD
Comilla,CLA,Air,BD
Zia International,DAC,Air,BD
Ishurdi,IRD,Air,BD
Jessore,JSR,Air,BD
Khulna,KHL,Air,BD
Rajshahi,RJH,Air,BD
Rangpur,RAU,Air,BD
Saidpur,SPD,Air,BD
Sandwip,SDW,Air,BD
Shamshernagar,ZHM,Air,BD
Sirajganj,SAJ,Air,BD
Osmani International,ZYL,Air,BD
Thakurgaon,TKR,Air,BD
Berchem Railway Stn.,ZYZ,Air,BE
De Keyserlei Bus Stn.,ZAY,Air,BE
Deurne,ANR,Air,BE
Charleroi Brussels South,CRL,Air,BE
Midi Railway Station,ZYR,Air,BE
National,BRU,Air,BE
Ghent,GNE,Air,BE
Knokke/Het Zoute,KNO,Air,BE
Kortrijk,KJK,Air,BE
Bierset,LGG,Air,BE
"Guillemins, Raiway Stn",XHN,Air,BE
Mouscron,MWW,Air,BE
Railway,OST,Air,BE
SNCB Rail Network,ZYB,Air,BE
Zoersel,OBL,Air,BE
Aribinda,XAR,Air,BF
Arly,ARL,Air,BF
Banfora,BNR,Air,BF
Borgo,BOY,Air,BF
Bogande,XBG,Air,BF
Boulsa,XBO,Air,BF
Dedougou,DGU,Air,BF
Diapaga,DIP,Air,BF
Diebougou,XDE,Air,BF
Djibo,XDJ,Air,BF
Dori,DOR,Air,BF
Fada Ngourma,FNG,Air,BF
Gaoua,XGA,Air,BF
Gorom-Gorom,XGG,Air,BF
Kantchari,XKA,Air,BF
Kaya,XKY,Air,BF
Leo,XLU,Air,BF
Nouna,XNU,Air,BF
Ouagadougou,OUA,Air,BF
Ouahigouya,OUG,Air,BF
Pama,XPA,Air,BF
Po,PUP,Air,BF
Sebba,XSE,Air,BF
Tambao,TMQ,Air,BF
Tenkodogo,TEG,Air,BF
Tougan,TUQ,Air,BF
Zabre,XZA,Air,BF
Bourgas,BOJ,Air,BG
Gorna Orechovitsa,GOZ,Air,BG
Haskovo,HKV,Air,BG
Jambol,JAM,Air,BG
Kardjali,KDG,Air,BG
Pleven,PVN,Air,BG
Plovdiv,PDV,Air,BG
Rousse,ROU,Air,BG
Silistra,SLS,Air,BG
Sofia,SOF,Air,BG
Stara Zagora,SZR,Air,BG
Targovishte,TGV,Air,BG
Varna,VAR,Air,BG
Vidin,VID,Air,BG
Bahrain International,BAH,Air,BH
Off Line Point,WGF,Air,BH
Muharraq,GBQ,Air,BH
International,BJM,Air,BI
Gitega,GID,Air,BI
Kirundo,KRE,Air,BI
Cotonou,COO,Air,BJ
Djougou,DJA,Air,BJ
Kandi,KDC,Air,BJ
Natitingou,NAE,Air,BJ
Parakou,PKO,Air,BJ
Save,SVF,Air,BJ
Bermuda International,BDA,Air,BM
NAS,NWU,Air,BM
Brunei International,BWN,Air,BN
Apolo,APB,Air,BO
Ascension,ASC,Air,BO
Baures,BVL,Air,BO
Bermejo,BJO,Air,BO
Camiri,CAM,Air,BO
E. Beltram,CIJ,Air,BO
J Wilsterman,CBB,Air,BO
Concepcion,CEP,Air,BO
Guayaramerin,GYA,Air,BO
Huacaraje,BVK,Air,BO
El Alto,LPB,Air,BO
Magdalena,MGD,Air,BO
Monteagudo,MHW,Air,BO
Oruro,ORU,Air,BO
Potosi,POI,Air,BO
Puerto Rico,PUR,Air,BO
Puerto Suarez,PSZ,Air,BO
Reyes,REY,Air,BO
Gen Buech,RIB,Air,BO
Robore,RBO,Air,BO
Rurrenabaque,RBQ,Air,BO
Capitan G Q Guardia,SRJ,Air,BO
San Ignacio De M,SNM,Air,BO
San Ignacio De Velasco,SNG,Air,BO
San Javier,SJV,Air,BO
San Joaquin,SJB,Air,BO
San Jose,SJS,Air,BO
San Matias,MQK,Air,BO
San Ramon,SRD,Air,BO
Yacuma,SBL,Air,BO
El Trompillo,SRZ,Air,BO
Viru Viru Intl,VVI,Air,BO
Santa Rosa,SRB,Air,BO
Sucre,SRE,Air,BO
Tarija,TJA,Air,BO
Trinidad,TDD,Air,BO
Vallegrande,VAH,Air,BO
Villamontes,VLM,Air,BO
Yacuiba,BYC,Air,BO
Federal,ALQ,Air,BR
Alenquer,ALT,Air,BR
Almenara,AMJ,Air,BR
Alta Floresta,AFL,Air,BR
Altamira,ATM,Air,BR
Alto Parnaiba,APY,Air,BR
Anapolis,APS,Air,BR
Apucarana,APU,Air,BR
Aracaju,AJU,Air,BR
Aracatuba,ARU,Air,BR
Aragarcas,ARS,Air,BR
Araguaina,AUX,Air,BR
Arapiraca,APQ,Air,BR
Arapongas,APX,Air,BR
Arapoti,AAG,Air,BR
Manaus,AQA,Air,BR
Araxa,AAX,Air,BR
Aripuana,AIR,Air,BR
Ariquemes,AQM,Air,BR
Arraias,AAI,Air,BR
Aruja,ZFU,Air,BR
Assis,AIF,Air,BR
Bage,BGX,Air,BR
Balsas,BSS,Air,BR
Barbelos,BAZ,Air,BR
Barra,BQQ,Air,BR
Barra Do Corda,BDC,Air,BR
Barra Do Garcas,BPG,Air,BR
Barreiras,BRA,Air,BR
Barreirinhas,BRB,Air,BR
Barretos,BAT,Air,BR
Bauru,BAU,Air,BR
Val De Cans,BEL,Air,BR
Belmonte,BVM,Air,BR
Pampulha,PLU,Air,BR
Bento Goncalves,BGV,Air,BR
Blumenau,BNU,Air,BR
Boa Vista,BVB,Air,BR
Boca Do Acre,BCR,Air,BR
Bom Jesus Da Lapa,LAZ,Air,BR
Bonito Airport,BYO,Air,BR
Borba,RBB,Air,BR
Braganca Paulista,BJP,Air,BR
Presidente Juscelino Kubitschek International Airport,BSB,Air,BR
Breves,BVS,Air,BR
Brumado,BMS,Air,BR
Buzios,BZC,Air,BR
Cabo Frio,CFB,Air,BR
Cacador,CFC,Air,BR
Caceres,CCX,Air,BR
Cachoeira,CCQ,Air,BR
Cachoeiro Itapemirim,CDI,Air,BR
Cacoal,OAL,Air,BR
Caldas Novas,CLV,Air,BR
Cameta,CMT,Air,BR
Camocim,CMC,Air,BR
Joao Suassuna,CPV,Air,BR
International,CPQ,Air,BR
Internacional,CGR,Air,BR
Campo Mourao,CBW,Air,BR
Bartolomeu Lisandro,CAW,Air,BR
Cana Brava,NBV,Air,BR
Canarana Airport,CQA,Air,BR
Canavieiras,CNV,Air,BR
Carajas,CKS,Air,BR
Carauari,CAF,Air,BR
Caravelas,CRQ,Air,BR
Carolina,CLN,Air,BR
Caruaru,CAU,Air,BR
Carutapera,CTP,Air,BR
Cascavel,CAC,Air,BR
Cassilandia,CSS,Air,BR
Catalao,TLZ,Air,BR
Campo Dos Bugres,CXJ,Air,BR
Chapeco,XAP,Air,BR
Coari,CIZ,Air,BR
Colorado do Oeste,CSW,Air,BR
Conceicao Do Araguaia,CDJ,Air,BR
Concordia,CCI,Air,BR
Confreza,CFO,Air,BR
Cornelio Procopio,CKO,Air,BR
Internacional,CMG,Air,BR
Costa Marques,CQS,Air,BR
Criciuma,CCM,Air,BR
Carlos Ruhl,CZB,Air,BR
Campo Internacional,CZS,Air,BR
M. Rondon,CGB,Air,BR
Afonso Pena International Airport,CWB,Air,BR
Bacacheri,BFH,Air,BR
Cururupu,CPU,Air,BR
Diamantino,DMT,Air,BR
Dianopolis,DNO,Air,BR
Divinopolis,DIQ,Air,BR
Dourados,DOU,Air,BR
Eirunepe,ERN,Air,BR
Comandante Kraemer,ERM,Air,BR
Espinosa,ESI,Air,BR
Feijo,FEJ,Air,BR
Feira De Santana,FEC,Air,BR
Fernando De Noronha,FEN,Air,BR
Cangapara,FLB,Air,BR
Hercilio Luz,FLN,Air,BR
Pinto Martins,FOR,Air,BR
Franca,FRC,Air,BR
Francisco Beltrao,FBE,Air,BR
Santa Genoveva,GYN,Air,BR
Governador Valadares,GVR,Air,BR
Gravatai,GCV,Air,BR
Guadalupe,GDP,Air,BR
Guajara-Mirim,GJM,Air,BR
Guanambi,GNM,Air,BR
Guarapari,GUZ,Air,BR
Tancredo Thomaz Faria,GPB,Air,BR
Guaratingueta,GUJ,Air,BR
Guimaraes,GMS,Air,BR
Gurupi,GRP,Air,BR
Horizontina,HRZ,Air,BR
Cataratas,IGU,Air,BR
J.Batista Bos Filho,IJU,Air,BR
Ilha Solteira,ILB,Air,BR
Eduardo Gomes,IOS,Air,BR
Imperatriz,IMP,Air,BR
Usiminas,IPN,Air,BR
Ipiau,IPU,Air,BR
Ipiranga,IPG,Air,BR
Irece,IRE,Air,BR
Itabuna,ITN,Air,BR
Itacoatiara,ITA,Air,BR
Itaituba,ITB,Air,BR
Itambacuri,ITI,Air,BR
Itaperuna,ITP,Air,BR
Itaqui,ITQ,Air,BR
Itauba,AUB,Air,BR
Itubera,ITE,Air,BR
Itumbiara,ITR,Air,BR
Jacareacanga,JCR,Air,BR
Jacobina,JCM,Air,BR
Jales,JLS,Air,BR
Januaria,JNA,Air,BR
Jatai,JTI,Air,BR
Jequie,JEQ,Air,BR
Ji-Parana,JPR,Air,BR
Joacaba,JCB,Air,BR
Castro Pinto,JPA,Air,BR
Cubatao,JOI,Air,BR
Juara,JUA,Air,BR
Regional Do Cariri,JDO,Air,BR
Juina,JIA,Air,BR
Francisco De Assis,JDF,Air,BR
Juruena,JRN,Air,BR
Labrea,LBR,Air,BR
Lages,LAJ,Air,BR
Chapada Diamantina,LEC,Air,BR
Leopoldina,LEP,Air,BR
Lins,LIP,Air,BR
Dos Galpoes,LVB,Air,BR
Londrina,LDB,Air,BR
Helmuth Baungartem,LOI,Air,BR
Macae,MEA,Air,BR
Internacional,MCP,Air,BR
Palmares,MCZ,Air,BR
Eduardo Gomes Intl,MAO,Air,BR
Manicore,MNX,Air,BR
Maraba,MAB,Air,BR
Dr Gastao Vidigal,MII,Air,BR
Regional De Maringa SBMG,MGF,Air,BR
Mato Grosso,MTG,Air,BR
Matupa,MBK,Air,BR
Maues,MBZ,Air,BR
Municipal,MQH,Air,BR
Miracema Do Norte,NTM,Air,BR
Monte Alegre,MTE,Air,BR
Monte Dourado,MEU,Air,BR
Montes Claros,MOC,Air,BR
Dixsept Rosado,MVF,Air,BR
Aeroporto Max Feffer,MVS,Air,BR
Nanuque,NNU,Air,BR
Augusto Severo,NAT,Air,BR
Navegantes,NVT,Air,BR
Niquelandia,NQL,Air,BR
Nova Xavantina,NOK,Air,BR
Novo Aripuana,NVP,Air,BR
Obidos,OBI,Air,BR
Oiapoque,OYK,Air,BR
Oriximina,ORX,Air,BR
Ourilandia,OIA,Air,BR
Ourinhos,OUS,Air,BR
Palmas,PMW,Air,BR
Municipal,PNG,Air,BR
Paranaiba,PBB,Air,BR
Paranavai,PVI,Air,BR
Parintins,PIN,Air,BR
Santos Dumont,PHB,Air,BR
Passo Fundo,PFB,Air,BR
Passos,PSW,Air,BR
Municipal,PTO,Air,BR
Patos De Minas,POJ,Air,BR
Paulo Afonso,PAV,Air,BR
Federal,PET,Air,BR
Internacional,PNZ,Air,BR
Picos,PCS,Air,BR
Pimenta Bueno,PBQ,Air,BR
Pinheiro,PHI,Air,BR
Pirapora,PIV,Air,BR
Pitinga,PIG,Air,BR
Pocos De Caldas,POO,Air,BR
Ponta Pelada,PLL,Air,BR
International,PMG,Air,BR
Pontes e Lacerda,LCB,Air,BR
Salgado Filho,POA,Air,BR
Porto Alegre Do Norte,PBX,Air,BR
Porto de Moz,PTQ,Air,BR
Porto Dos Gauchos,PBV,Air,BR
Porto Nacional,PNB,Air,BR
Porto Seguro,BPS,Air,BR
Belmonte,PVH,Air,BR
Pouso Alegre,PPY,Air,BR
Prado,PDF,Air,BR
Municipal,PDR,Air,BR
A. De Barros,PPB,Air,BR
Progresso,PGG,Air,BR
Guararapes Intl,REC,Air,BR
Redencao,RDC,Air,BR
Resende,REZ,Air,BR
Leite Lopes,RAO,Air,BR
Pres. Medici,RBR,Air,BR
Galeão–Antonio Carlos Jobim International Airport,GIG,Air,BR
Santos Dumont,SDU,Air,BR
Rio Grande,RIG,Air,BR
Rio Verde,RVD,Air,BR
Rondonopolis,ROO,Air,BR
Arpt Luis R. Magalhaes,SSA,Air,BR
Santa Cruz,SNZ,Air,BR
Santa Cruz Do Sul,CSU,Air,BR
Santa Fe Do Sul,SFV,Air,BR
Rio,IDO,Air,BR
Base Aerea,RIA,Air,BR
Santa Rosa,SRA,Air,BR
Confresa,STZ,Air,BR
Campo Alegre,CMP,Air,BR
Eduardo Gomes,STM,Air,BR
Sepe Tiaraju,GEL,Air,BR
Santos,SSZ,Air,BR
Sao Felix Do Araguaia,SXO,Air,BR
Sao Felix Do Xingu,SXX,Air,BR
Da Cachoeira,SJL,Air,BR
Sao Jose Do Rio Preto,SJP,Air,BR
Sao Jose Dos Campos,SJK,Air,BR
Sao Lourenco,SSO,Air,BR
Sao Lourenco Do Sul,SQY,Air,BR
Mal. Cunha Machado,SLZ,Air,BR
Sao Mateus,SBJ,Air,BR
Sao Miguel Araguaia,SQM,Air,BR
Sao Miguel Do Oeste,SQX,Air,BR
Congonhas,CGH,Air,BR
Guarulhos Intl,GRU,Air,BR
Viracopos,VCP,Air,BR
Sena Madureira,ZMD,Air,BR
Senhor Do Bonfim,SEI,Air,BR
Serra Norte,RRN,Air,BR
Serra Pelada,RSG,Air,BR
Sinop,OPS,Air,BR
Sorocaba,SOD,Air,BR
Soure,SFK,Air,BR
Suia-Missu,SWM,Air,BR
Sumare,RWS,Air,BR
Internacional,TBT,Air,BR
Tangara da Serra,TGQ,Air,BR
Tarauaca,TRQ,Air,BR
Tefe,TFF,Air,BR
Teixeira de Freitas,TXF,Air,BR
Telemaco Borba,TEC,Air,BR
Teofilo Otoni,TFL,Air,BR
Teresina,THE,Air,BR
Toledo,TOW,Air,BR
Torres,TSQ,Air,BR
Trombetas,TMT,Air,BR
Tucuma,TUZ,Air,BR
Tucurui,TUR,Air,BR
Ubatuba,UBT,Air,BR
Uberaba,UBA,Air,BR
Eduardo Gomes,UDI,Air,BR
Ernesto Geisel,UMU,Air,BR
Una,UNA,Air,BR
Ernesto Pochler,URB,Air,BR
Ruben Berta,URG,Air,BR
Valenca,VAL,Air,BR
Maj. Brig. Trompowsky,VAG,Air,BR
Vienna,VIA,Air,BR
Municipal,VLP,Air,BR
Vilhena,BVH,Air,BR
Eurico Sales,VIX,Air,BR
Vitoria Da Conquista,VDC,Air,BR
Votuporanga,VOT,Air,BR
Xanxere,AXE,Air,BR
Municipal,XIG,Air,BR
Andros Town,ASD,Air,BS
International,BIM,Air,BS
North SPB,NSB,Air,BS
Cape Eleuthera,CEL,Air,BS
Cat Cays,CXY,Air,BS
Cat Island,CAT,Air,BS
Chub Cay,CCZ,Air,BS
Congo Town,COX,Air,BS
Crooked Island,CRI,Air,BS
Duncan Town,DCT,Air,BS
Exuma International,GGT,Air,BS
Governors Harbour,GHB,Air,BS
Aux Ab,GBI,Air,BS
Great Harbour,GHC,Air,BS
Green Turtle,GTC,Air,BS
Harbour Island,HBI,Air,BS
Inagua,IGA,Air,BS
Deadmans Cay,LGI,Air,BS
Mangrove Cay,MAY,Air,BS
International,MHH,Air,BS
Mastic Point,MSK,Air,BS
Mayaguana,MYG,Air,BS
Intl,NAS,Air,BS
Paradise Island,PID,Air,BS
Seaplane Base,WZY,Air,BS
New Bight,NET,Air,BS
International,ELH,Air,BS
Pitts Town,PWN,Air,BS
Powell Point,PPO,Air,BS
S Eleuthera,RSD,Air,BS
Rum Cay,RCY,Air,BS
San Andros,SAQ,Air,BS
South Andros,TZN,Air,BS
Spanish Wells,SWL,Air,BS
Springpoint Arpt,AXP,Air,BS
Staniel Cay,TYM,Air,BS
Estate Airstrip,SML,Air,BS
New Bright,TBI,Air,BS
Treasure Cay,TCB,Air,BS
West End,WTD,Air,BS
San Salvador,ZSA,Air,BS
Paro,PBH,Air,BT
Francistown,FRW,Air,BW
Sir Seretse Khama Int,GBE,Air,BW
Ghanzi,GNZ,Air,BW
Hukuntsi,HUK,Air,BW
Jwaneng,JWA,Air,BW
Kasane,BBK,Air,BW
Khwai River Lodge,KHW,Air,BW
Lobatse,LOQ,Air,BW
Maun,MUB,Air,BW
Orapa,ORP,Air,BW
Savuti,SVT,Air,BW
Selebi-Phikwe,PKW,Air,BW
Shakawe,SWX,Air,BW
Suapan,SXN,Air,BW
Tsabong,TBY,Air,BW
Limpopo Valley,TLD,Air,BW
Brest,BQT,Air,BY
Gomel,GME,Air,BY
Grodna,GNA,Air,BY
Minsk International 1,MHP,Air,BY
Minsk International 2,MSQ,Air,BY
Mogilev,MVQ,Air,BY
Vitebsk,VTB,Air,BY
Municipal,TZA,Air,BZ
Philip S.W.Goldson Int,BZE,Air,BZ
Belmopan,BCV,Air,BZ
Big Creek,BGK,Air,BZ
Caye Caulker,CUK,Air,BZ
Caye Chapel,CYC,Air,BZ
Corozal,CZH,Air,BZ
Dangriga,DGA,Air,BZ
Independence,INB,Air,BZ
Manatee,MZE,Air,BZ
Melinda,MDB,Air,BZ
Orange Walk,ORZ,Air,BZ
Placencia,PLJ,Air,BZ
Punta Gorda,PND,Air,BZ
Matthew Spain,SQS,Air,BZ
San Pedro,SPR,Air,BZ
Santa Cruz,STU,Air,BZ
Sartaneja,SJX,Air,BZ
Silver Creek,SVK,Air,BZ
108 Mile Ranch,ZMH,Air,CA
Abbotsford,YXX,Air,CA
Aklavik,LAK,Air,CA
Akulivik,AKV,Air,CA
Alert,YLT,Air,CA
Alert Bay,YAL,Air,CA
Alice Arm,ZAA,Air,CA
Alma,YTF,Air,CA
Alta Lake,YAE,Air,CA
Amos,YEY,Air,CA
Anahim Lake,YAA,Air,CA
Angling Lake,YAX,Air,CA
Arctic Bay,YAB,Air,CA
NS,NWP,Air,CA
Armstrong,YYW,Air,CA
Arnes,YNR,Air,CA
Arviat,YEK,Air,CA
Asbestos Hill,YAF,Air,CA
Ashcroft,YZA,Air,CA
Atikokan,YIB,Air,CA
Attawapiskat,YAT,Air,CA
Aupaluk,YPJ,Air,CA
Bagotville,YBG,Air,CA
Baie Comeau,YBC,Air,CA
Baie Johan Beetz,YBJ,Air,CA
Baker Lake,YBK,Air,CA
Bamfield,YBF,Air,CA
Banff,YBA,Air,CA
Bathurst,ZBF,Air,CA
Bearskin Lake,XBE,Air,CA
Beatton River,YZC,Air,CA
Beaver Creek,YXQ,Air,CA
Bedwell Harbor,YBW,Air,CA
Bella Bella,ZEL,Air,CA
Bella Coola,QBC,Air,CA
Berens River,YBV,Air,CA
Big Bay Marina,YIG,Air,CA
Big Bay Yacht Club,YYA,Air,CA
Big Trout,YTL,Air,CA
Black Tickle,YBI,Air,CA
Blanc Sablon,YBX,Air,CA
Bloodvein,YDV,Air,CA
Blubber Bay,XBB,Air,CA
Bobquinn Lake,YBO,Air,CA
Bonaventure,YVB,Air,CA
Bonnyville,YBY,Air,CA
Borden,YBN,Air,CA
Brandon,YBR,Air,CA
Broadview,YDR,Air,CA
Brochet,YBT,Air,CA
Brockville,XBR,Air,CA
Bromont,ZBM,Air,CA
Bronson Creek,YBM,Air,CA
Buchans,YZM,Air,CA
Buffalo Narrows,YVT,Air,CA
Bull Harbour,YBH,Air,CA
Burns Lake,YPZ,Air,CA
Yenisehir,YEI,Air,CA
Burwash Landings,YDB,Air,CA
Calgary International Airport,YYC,Air,CA
Cambridge Bay,YCB,Air,CA
Campbell River,YBL,Air,CA
Harbor SPB,YHH,Air,CA
Cape Dorset,YTE,Air,CA
Cape St James,YCJ,Air,CA
Caribou Island,YCI,Air,CA
Cartierville,YCV,Air,CA
Cartwright,YRF,Air,CA
Castlegar,YCG,Air,CA
Cat Lake,YAC,Air,CA
Centralia,YCE,Air,CA
Chapleau,YLD,Air,CA
Charlo,YCL,Air,CA
Charlottetown,YHG,Air,CA
Charlottetown,YYG,Air,CA
Chatham,XCM,Air,CA
Chesterfield Inlet,YCS,Air,CA
Chetwynd,YCQ,Air,CA
Chevery,YHR,Air,CA
Chibougamau,YMT,Air,CA
Chilko Lake,CJH,Air,CA
Chilliwack Municipal Airport,YCW,Air,CA
Chisasibi,YKU,Air,CA
Churchill Falls,ZUM,Air,CA
Chute-Des-Passes,YWQ,Air,CA
Clinton Creek,YLM,Air,CA
Cluff Lake,XCL,Air,CA
Clyde River,YCY,Air,CA
Cochrane,YCN,Air,CA
Cold Lake,YOD,Air,CA
Collins Bay,YKC,Air,CA
Colville Lake,YCK,Air,CA
Comox,YQQ,Air,CA
Co-op Point,YCP,Air,CA
Coral Harbour,YZS,Air,CA
Deer Lake/Stephenville,YNF,Air,CA
Regional,YCC,Air,CA
Coronation,YCT,Air,CA
Cortes Bay,YCF,Air,CA
Courtenay,YCA,Air,CA
Cowley,YYM,Air,CA
Cranbrook,YXC,Air,CA
Creston,CFQ,Air,CA
Cross Lake,YCR,Air,CA
Daniels Harbour,YDH,Air,CA
Dauphin,YDN,Air,CA
Davis Inlet,YDI,Air,CA
Dawson City,YDA,Air,CA
Dawson Creek,YDQ,Air,CA
Dean River,YRD,Air,CA
Dease Lake,YDL,Air,CA
Deception,YGY,Air,CA
Deer Lake,YDF,Air,CA
Deer Lake,YVZ,Air,CA
Deline,YWJ,Air,CA
Desolation Sound,YDS,Air,CA
Diavik,DVK,Air,CA
Digby,YDG,Air,CA
Doc Creek,YDX,Air,CA
St Methode,YDO,Air,CA
Industrial Airport,YDC,Air,CA
Municipal,YHD,Air,CA
Duncan/Quam,DUQ,Air,CA
Earlton,YXR,Air,CA
East Main,ZEM,Air,CA
International,YEG,Air,CA
Edmonton City Center,YXD,Air,CA
Namao Fld,YED,Air,CA
Edson,YET,Air,CA
Ekati,YOA,Air,CA
Elliot Lake,YEL,Air,CA
Esquimalt,YPF,Air,CA
Estevan,YEN,Air,CA
Estevan Point,YEP,Air,CA
Eureka,YEU,Air,CA
Fairmount Springs,YCZ,Air,CA
Fairview,ZFW,Air,CA
Falher,YOE,Air,CA
Faro,ZFA,Air,CA
Harbour,ZRR,Air,CA
Flin Flon,YFO,Air,CA
Fond Du Lac,ZFD,Air,CA
Fontanges,YFG,Air,CA
Forestville,YFE,Air,CA
Fort Albany,YFA,Air,CA
Fort Chipewyan,YPY,Air,CA
Municipal,YAG,Air,CA
Fort Good Hope,YGH,Air,CA
Fort Hope,YFH,Air,CA
Fort Liard,YJF,Air,CA
Fort Mcmurray,YMM,Air,CA
Fort Mcpherson,ZFM,Air,CA
Fort Nelson,YYE,Air,CA
Fort Reliance,YFL,Air,CA
Fort Resolution,YFR,Air,CA
Fort Severn,YER,Air,CA
Fort Simpson,YFS,Air,CA
Fort Smith,YSM,Air,CA
Fort St John,YXJ,Air,CA
Fox Harbour (St Lewis),YFX,Air,CA
Fredericton,YFC,Air,CA
Gagetown,YCX,Air,CA
Gagnon,YGA,Air,CA
Gander International,YQX,Air,CA
Ganges Harbor,YGG,Air,CA
Geraldton,YGQ,Air,CA
Germansen,YGS,Air,CA
Gethsemani,ZGS,Air,CA
Gillam,YGX,Air,CA
Gillies Bay,YGB,Air,CA
Gimli,YGM,Air,CA
Gjoa Haven,YHK,Air,CA
Gods Narrows,YGO,Air,CA
Gods River,ZGI,Air,CA
Goose Bay,YYR,Air,CA
Gore Bay,YZE,Air,CA
Gorge Harbor,YGE,Air,CA
Grand Forks,ZGF,Air,CA
Grande Cache,YGC,Air,CA
Grande Prairie,YQU,Air,CA
Granville Lake,XGL,Air,CA
Great Bear Lake,DAS,Air,CA
Greenway Sound,YGN,Air,CA
Greenwood,YZX,Air,CA
Grise Fiord,YGZ,Air,CA
Metropolitan Area,YTO,Air,CA
Haines Junction,YHT,Air,CA
Hakai Pass,YHC,Air,CA
Dwtown Waterfront H/P,YWF,Air,CA
Halifax International,YHZ,Air,CA
Shearwater,YAW,Air,CA
Hall Beach,YUX,Air,CA
Hamilton,YHM,Air,CA
Hartley Bay,YTB,Air,CA
Hatchet Lake,YDJ,Air,CA
Havre St Pierre,YGV,Air,CA
Hay River,YHY,Air,CA
Hearst,YHF,Air,CA
Footner Lake,YOJ,Air,CA
High Prairie,ZHP,Air,CA
Holman,YHI,Air,CA
Hope,YHE,Air,CA
Hopedale,YHO,Air,CA
Hornepayne,YHN,Air,CA
Bus Station,ZHO,Air,CA
Hudson Bay,YHB,Air,CA
Igloolik,YGT,Air,CA
Ignace,ZUC,Air,CA
Iles De La Madeleine,YGR,Air,CA
Ilford,ILF,Air,CA
Inukjuak,YPH,Air,CA
Inuvik/Mike Zubko,YEV,Air,CA
Inverlake,TIL,Air,CA
Iqaluit,YFB,Air,CA
Island Lk/Garden Hill,YIV,Air,CA
Ivujivik,YIK,Air,CA
Jasper-Hinton,YJP,Air,CA
Jenpeg,ZJG,Air,CA
Johnny Mountain,YJO,Air,CA
Kamloops,YKA,Air,CA
Kangiqsualujjuaq,XGR,Air,CA
Kangiqsujuaq,YWB,Air,CA
Kangirsuk,YKG,Air,CA
Kapuskasing,YYU,Air,CA
Kasabonika,XKS,Air,CA
Kasba Lake,YDU,Air,CA
Kaschechewan,ZKE,Air,CA
Kattiniq/Donaldson,YAU,Air,CA
Keewaywin,KEW,Air,CA
Kegaska,ZKG,Air,CA
Kelowna Airport,YLW,Air,CA
Kelsey,KES,Air,CA
Kemano,XKO,Air,CA
Kennosao Lake,YKI,Air,CA
Kenora,YQK,Air,CA
Key Lake,YKJ,Air,CA
Killaloe,YXI,Air,CA
Killineq,XBW,Air,CA
Kimberley,YQE,Air,CA
Kimmirut,YLC,Air,CA
Township Airport,YKD,Air,CA
Kindersley,YKY,Air,CA
Kingfisher Lake,KIF,Air,CA
Kingston,YGK,Air,CA
Kinoosao,KNY,Air,CA
Kirkland Lake,YKX,Air,CA
Kitchener-Waterloo Reg,YKF,Air,CA
Kitkatla,YKK,Air,CA
Klemtu,YKT,Air,CA
Knee Lake,YKE,Air,CA
Knights Inlet,KNV,Air,CA
Kugaaruk,YBB,Air,CA
Kugluktuk,YCO,Air,CA
Kuujjuaq,YVP,Air,CA
Kuujjuarapik,YGW,Air,CA
La Grande,YGL,Air,CA
La Ronge,YVC,Air,CA
La Sarre,SSQ,Air,CA
La Tabatiere,ZLT,Air,CA
La Tuque,YLQ,Air,CA
Lac Biche,YLB,Air,CA
Lac Brochet,XLB,Air,CA
LaForges,YLF,Air,CA
Lagrande 3,YAR,Air,CA
Lagrande 4,YAH,Air,CA
Langara,YLA,Air,CA
Langley Regional,YLY,Air,CA
Lansdowne House,YLH,Air,CA
Laurie River,LRQ,Air,CA
Leaf Bay,XLF,Air,CA
Leaf Rapids,YLR,Air,CA
Lebel-Sur-Quevillon,YLS,Air,CA
Lethbridge,YQL,Air,CA
Little Grand Rapids,ZGR,Air,CA
Lloydminster,YLL,Air,CA
Long Point,YLX,Air,CA
Lupin,YWO,Air,CA
Lutselke,YSG,Air,CA
Lyall Harbour,YAJ,Air,CA
Lynn Lake,YYL,Air,CA
Macmillan Pass,XMP,Air,CA
Main Duck Island,YDK,Air,CA
Makkovik,YMN,Air,CA
Manitouwadge,YMG,Air,CA
East Manitoulin,YEM,Air,CA
Maniwaki,YMW,Air,CA
Maple Bay,YAQ,Air,CA
Marathon,YSP,Air,CA
Maricourt Airstrip,YMC,Air,CA
Masset,ZMT,Air,CA
Matagami,YNM,Air,CA
Matane,YME,Air,CA
Mayo,YMA,Air,CA
Meadow Lake,YLJ,Air,CA
Medicine Hat,YXH,Air,CA
Merritt,YMB,Air,CA
Merry Island,YMR,Air,CA
Minaki,YMI,Air,CA
Miners Bay,YAV,Air,CA
Mingan,YLP,Air,CA
Miramichi,YCH,Air,CA
Mont Joli,YYY,Air,CA
La Macaza,YTM,Air,CA
Montagne Harbor,YMF,Air,CA
Mirabel,YMX,Air,CA
Montreal International Airport,YUL,Air,CA
St Hubert,YHU,Air,CA
